#1
double data(8760,4)
#Time [s], Belpex electricity price [Euro/MWh], Dynamic consumer price [Euro/MWh], Dynamic injection price [Euro/MWh]
20131200, 59.510016, 156.130016, 41.568816
20134800, 48.350016, 144.746816, 30.632016
20138400, 44.780004, 141.105404, 27.133404
20142000, 30.260002, 126.295002, 12.903802
20145600, 36.720000, 132.884200, 19.234600
20149200, 41.960016, 138.229016, 24.369816
20152800, 75.380004, 172.317404, 57.121404
20156400, 87.440004, 184.618604, 68.940204
20160000, 87.419988, 184.598188, 68.920588
20163600, 53.330004, 149.826404, 35.512404
20167200, 0.100000, 95.531800, 0.000000
20170800, -4.770000, 90.564400, 0.000000
20174400, -12.020000, 83.169400, 0.000000
20178000, -19.370002, 75.672398, 0.000000
20181600, -20.000002, 75.029798, 0.000000
20185200, -15.559999, 79.558601, 0.000000
20188800, -10.109999, 85.117601, 0.000000
20192400, 4.380001, 99.897401, 0.000000
20196000, 69.000012, 165.809812, 50.869012
20199600, 98.809992, 196.215992, 80.082792
20203200, 109.190016, 206.803616, 90.255216
20206800, 109.810008, 207.436008, 90.862808
20210400, 96.829992, 194.196392, 78.142392
20214000, 84.110004, 181.222004, 65.676804
20217600, 62.619984, 159.302184, 44.616584
20221200, 51.199992, 147.653792, 33.424992
20224800, 46.720008, 143.084208, 29.034608
20228400, 30.769999, 126.815199, 13.403599
20232000, 27.209999, 123.183999, 9.914799
20235600, 33.850001, 129.956801, 16.422001
20239200, 61.549992, 158.210792, 43.567992
20242800, 24.599999, 120.521799, 7.356999
20246400, 24.180001, 120.093401, 6.945401
20250000, -2.310000, 93.073600, 0.000000
20253600, -13.610002, 81.547598, 0.000000
20257200, -24.490001, 70.449999, 0.000000
20260800, -24.819998, 70.113402, 0.000000
20264400, -34.999999, 59.729801, 0.000000
20268000, -31.799999, 62.993801, 0.000000
20271600, -15.549998, 79.568802, 0.000000
20275200, -11.729999, 83.465201, 0.000000
20278800, -3.300000, 92.063800, 0.000000
20282400, 88.290000, 185.485600, 69.773200
20286000, 113.879988, 211.587388, 94.851388
20289600, 115.589988, 213.331588, 96.527188
20293200, 111.579984, 209.241384, 92.597384
20296800, 96.350004, 193.706804, 77.672004
20300400, 79.779996, 176.805396, 61.433396
20304000, 52.560000, 149.041000, 34.757800
20307600, 41.060016, 137.311016, 23.487816
20311200, 34.300001, 130.415801, 16.863001
20314800, 19.860001, 115.687001, 2.711801
20318400, 9.640001, 105.262601, 0.000000
20322000, 8.340001, 103.936601, 0.000000
20325600, 12.730000, 108.414400, 0.000000
20329200, 23.590001, 119.491601, 6.367201
20332800, 22.790002, 118.675602, 5.583202
20336400, 0.060000, 95.491000, 0.000000
20340000, -0.790000, 94.624000, 0.000000
20343600, -3.020000, 92.349400, 0.000000
20347200, -3.750001, 91.604799, 0.000000
20350800, -7.899998, 87.371802, 0.000000
20354400, -12.089999, 83.098001, 0.000000
20358000, -8.309999, 86.953601, 0.000000
20361600, -6.300000, 89.003800, 0.000000
20365200, 1.450000, 96.908800, 0.000000
20368800, 52.740000, 149.224600, 34.934200
20372400, 101.049984, 198.500784, 82.277984
20376000, 114.999984, 212.729784, 95.948984
20379600, 123.680016, 221.583416, 104.455416
20383200, 119.859984, 217.686984, 100.711784
20386800, 101.440008, 198.898608, 82.660208
20390400, 97.419996, 194.798196, 78.720596
20394000, 78.590016, 175.591616, 60.267216
20397600, 74.260008, 171.175008, 56.023808
20401200, 70.700004, 167.543804, 52.535004
20404800, 72.169992, 169.043192, 53.975592
20408400, 73.140012, 170.032612, 54.926212
20412000, 78.300000, 175.295800, 59.983000
20415600, 67.050000, 163.820800, 48.958000
20419200, 52.740000, 149.224600, 34.934200
20422800, 15.000001, 110.729801, 0.000000
20426400, -0.020000, 95.409400, 0.000000
20430000, -6.800000, 88.493800, 0.000000
20433600, -18.560002, 76.498598, 0.000000
20437200, -39.499992, 55.139808, 0.000000
20440800, -43.390008, 51.171992, 0.000000
20444400, -26.740001, 68.154999, 0.000000
20448000, -5.969999, 89.340401, 0.000000
20451600, -1.000000, 94.409800, 0.000000
20455200, 39.189996, 135.403596, 21.655196
20458800, 79.999992, 177.029792, 61.648992
20462400, 81.609984, 178.671984, 63.226784
20466000, 70.599996, 167.441796, 52.436996
20469600, 65.790000, 162.535600, 47.723200
20473200, 51.490008, 147.949608, 33.709208
20476800, 3.270000, 98.765200, 0.000000
20480400, 2.250000, 97.724800, 0.000000
20484000, 0.540000, 95.980600, 0.000000
20487600, -0.320000, 95.103400, 0.000000
20491200, 0.010000, 95.440000, 0.000000
20494800, 0.620000, 96.062200, 0.000000
20498400, 0.890000, 96.337600, 0.000000
20502000, 0.010000, 95.440000, 0.000000
20505600, 0.110000, 95.542000, 0.000000
20509200, -1.340000, 94.063000, 0.000000
20512800, -5.879999, 89.432201, 0.000000
20516400, -8.539999, 86.719001, 0.000000
20520000, -9.590000, 85.648000, 0.000000
20523600, -12.870000, 82.302400, 0.000000
20527200, -18.290002, 76.773998, 0.000000
20530800, -9.820001, 85.413399, 0.000000
20534400, -3.330000, 92.033200, 0.000000
20538000, -1.000000, 94.409800, 0.000000
20541600, 49.770000, 146.195200, 32.023600
20545200, 96.969996, 194.339196, 78.279596
20548800, 104.960016, 202.489016, 86.109816
20552400, 108.309996, 205.905996, 89.392796
20556000, 101.540016, 199.000616, 82.758216
20559600, 92.900016, 190.187816, 74.291016
20563200, 73.919988, 170.828188, 55.690588
20566800, 66.909996, 163.677996, 48.820796
20570400, 64.029996, 160.740396, 45.998396
20574000, 56.199996, 152.753796, 38.324996
20577600, 54.550008, 151.070808, 36.708008
20581200, 66.510000, 163.270000, 48.428800
20584800, 83.739996, 180.844596, 65.314196
20588400, 88.750008, 185.954808, 70.224008
20592000, 96.869988, 194.237188, 78.181588
20595600, 63.609984, 160.311984, 45.586784
20599200, 14.900000, 110.627800, 0.000000
20602800, 2.680000, 98.163400, 0.000000
20606400, 23.060002, 118.951002, 5.847802
20610000, 17.820000, 113.606200, 0.712600
20613600, 37.100016, 133.271816, 19.607016
20617200, 44.250012, 140.564812, 26.614012
20620800, 55.710000, 152.254000, 37.844800
20624400, 91.260000, 188.515000, 72.683800
20628000, 109.919988, 207.548188, 90.970588
20631600, 149.339988, 247.756588, 129.602188
20635200, 170.039988, 268.870588, 149.888188
20638800, 126.929988, 224.898388, 107.640388
20642400, 111.020004, 208.670204, 92.048604
20646000, 99.770004, 197.195204, 81.023604
20649600, 98.570016, 195.971216, 79.847616
20653200, 86.600016, 183.761816, 68.117016
20656800, 76.050000, 173.000800, 57.778000
20660400, 69.390000, 166.207600, 51.251200
20664000, 63.029988, 159.720388, 45.018388
20667600, 69.289992, 166.105592, 51.153192
20671200, 90.309996, 187.545996, 71.752796
20674800, 102.759984, 200.244984, 83.953784
20678400, 99.249984, 196.664784, 80.513984
20682000, 82.569996, 179.651196, 64.167596
20685600, 62.359992, 159.036992, 44.361792
20689200, 28.820002, 124.826202, 11.492602
20692800, 4.920001, 100.448201, 0.000000
20696400, 1.330000, 96.786400, 0.000000
20700000, 2.060000, 97.531000, 0.000000
20703600, 24.549998, 120.470798, 7.307998
20707200, 50.270004, 146.705204, 32.513604
20710800, 87.339996, 184.516596, 68.842196
20714400, 113.850000, 211.556800, 94.822000
20718000, 170.409996, 269.247996, 150.250796
20721600, 164.729988, 263.454388, 144.684388
20725200, 120.949992, 218.798792, 101.779992
20728800, 105.890004, 203.437604, 87.021204
20732400, 93.250008, 190.544808, 74.634008
20736000, 91.180008, 188.433408, 72.605408
20739600, 91.779984, 189.045384, 73.193384
20743200, 87.199992, 184.373792, 68.704992
20746800, 87.109992, 184.281992, 68.616792
20750400, 84.849984, 181.976784, 66.401984
20754000, 88.380000, 185.577400, 69.861400
20757600, 105.900012, 203.447812, 87.031012
20761200, 126.129996, 224.082396, 106.856396
20764800, 120.759984, 218.604984, 101.593784
20768400, 105.570000, 203.111200, 86.707600
20772000, 88.380000, 185.577400, 69.861400
20775600, 69.999984, 166.829784, 51.848984
20779200, 36.730008, 132.894408, 19.244408
20782800, 12.660001, 108.343001, 0.000000
20786400, 10.109999, 105.741999, 0.000000
20790000, 55.209996, 151.743996, 37.354796
20793600, 79.530012, 176.550412, 61.188412
20797200, 91.649988, 188.912788, 73.065988
20800800, 105.000012, 202.529812, 86.149012
20804400, 153.979992, 252.489392, 134.149392
20808000, 158.469984, 257.069184, 138.549584
20811600, 125.359992, 223.296992, 106.101792
20815200, 112.680000, 210.363400, 93.675400
20818800, 100.800000, 198.245800, 82.033000
20822400, 94.259988, 191.574988, 75.623788
20826000, 94.470012, 191.789212, 75.829612
20829600, 89.409996, 186.627996, 70.870796
20833200, 88.920000, 186.128200, 70.390600
20836800, 89.640000, 186.862600, 71.096200
20840400, 97.430004, 194.808404, 78.730404
20844000, 110.149992, 207.782792, 91.195992
20847600, 128.430000, 226.428400, 109.110400
20851200, 126.240012, 224.194612, 106.964212
20854800, 108.730008, 206.334408, 89.804408
20858400, 92.260008, 189.535008, 73.663808
20862000, 84.530016, 181.650416, 66.088416
20865600, 66.110004, 162.862004, 48.036804
20869200, 45.830016, 142.176416, 28.162416
20872800, 52.599996, 149.081796, 34.796996
20876400, 79.859988, 176.886988, 61.511788
20880000, 89.910000, 187.138000, 71.360800
20883600, 104.000004, 201.509804, 85.169004
20887200, 114.689988, 212.413588, 95.645188
20890800, 164.090016, 262.801616, 144.057216
20894400, 199.890000, 299.317600, 179.141200
20898000, 148.539996, 246.940596, 128.818196
20901600, 124.400016, 222.317816, 105.161016
20905200, 107.399988, 204.977788, 88.500988
20908800, 105.239988, 202.774588, 86.384188
20912400, 95.050008, 192.380808, 76.398008
20916000, 92.189988, 189.463588, 73.595188
20919600, 84.780000, 181.905400, 66.333400
20923200, 83.049984, 180.140784, 64.637984
20926800, 89.989992, 187.219592, 71.439192
20930400, 108.249984, 205.844784, 89.333984
20934000, 125.309988, 223.245988, 106.052788
20937600, 128.000016, 225.989816, 108.689016
20941200, 113.699988, 211.403788, 94.674988
20944800, 98.280000, 195.675400, 79.563400
20948400, 89.979984, 187.209384, 71.429384
20952000, 86.349996, 183.506796, 67.871996
20955600, 80.480016, 177.519416, 62.119416
20959200, 79.179984, 176.193384, 60.845384
20962800, 82.329984, 179.406384, 63.932384
20966400, 86.180004, 183.333404, 67.705404
20970000, 100.199988, 197.633788, 81.444988
20973600, 115.499988, 213.239788, 96.438988
20977200, 133.459992, 231.558992, 114.039792
20980800, 119.109996, 216.921996, 99.976796
20984400, 107.750016, 205.334816, 88.844016
20988000, 96.860016, 194.227016, 78.171816
20991600, 95.500008, 192.839808, 76.839008
20995200, 105.699996, 203.243796, 86.834996
20998800, 92.450016, 189.728816, 73.850016
21002400, 88.430004, 185.628404, 69.910404
21006000, 81.979992, 179.049392, 63.589392
21009600, 74.139984, 171.052584, 55.906184
21013200, 76.740012, 173.704612, 58.454212
21016800, 80.589996, 177.631596, 62.227196
21020400, 83.639988, 180.742588, 65.216188
21024000, 90.789984, 188.035584, 72.223184
21027600, 84.920004, 182.048204, 66.470604
21031200, 60.130008, 156.762408, 42.176408
21034800, 18.339998, 114.136598, 1.222198
21038400, -10.000001, 85.229799, 0.000000
21042000, -14.900000, 80.231800, 0.000000
21045600, -18.259999, 76.804601, 0.000000
21049200, -14.690002, 80.445998, 0.000000
21052800, 19.170000, 114.983200, 2.035600
21056400, 73.990008, 170.899608, 55.759208
21060000, 109.280016, 206.895416, 90.343416
21063600, 126.039996, 223.990596, 106.768196
21067200, 123.360012, 221.257012, 104.141812
21070800, 107.709984, 205.293984, 88.804784
21074400, 100.100016, 197.531816, 81.347016
21078000, 89.430012, 186.648412, 70.890412
21081600, 93.930012, 191.238412, 75.300412
21085200, 85.989996, 183.139596, 67.519196
21088800, 80.370000, 177.407200, 62.011600
21092400, 74.189988, 171.103588, 55.955188
21096000, 68.220000, 165.014200, 50.104600
21099600, 65.720016, 162.464216, 47.654616
21103200, 65.859984, 162.606984, 47.791784
21106800, 64.609992, 161.331992, 46.566792
21110400, 60.599988, 157.241788, 42.636988
21114000, 41.270004, 137.525204, 23.693604
21117600, 12.730000, 108.414400, 0.000000
21121200, -3.500000, 91.859800, 0.000000
21124800, -28.019999, 66.849401, 0.000000
21128400, -53.610012, 40.747588, 0.000000
21132000, -31.399999, 63.401801, 0.000000
21135600, -10.720001, 84.495399, 0.000000
21139200, 25.380000, 121.317400, 8.121400
21142800, 78.500016, 175.499816, 60.179016
21146400, 104.559984, 202.080984, 85.717784
21150000, 127.019988, 224.990188, 107.728588
21153600, 124.750008, 222.674808, 105.504008
21157200, 108.709992, 206.313992, 89.784792
21160800, 103.489992, 200.989592, 84.669192
21164400, 91.109988, 188.361988, 72.536788
21168000, 91.779984, 189.045384, 73.193384
21171600, 94.899996, 192.227796, 76.250996
21175200, 92.419992, 189.698192, 73.820592
21178800, 92.530008, 189.810408, 73.928408
21182400, 89.510004, 186.730004, 70.968804
21186000, 97.319988, 194.696188, 78.622588
21189600, 107.790012, 205.375612, 88.883212
21193200, 127.630008, 225.612408, 108.326408
21196800, 131.519988, 229.580188, 112.138588
21200400, 122.640012, 220.522612, 103.436212
21204000, 102.830004, 200.316404, 84.022404
21207600, 90.870012, 188.117212, 72.301612
21211200, 85.250016, 182.384816, 66.794016
21214800, 81.399996, 178.457796, 63.020996
21218400, 83.930004, 181.038404, 65.500404
21222000, 89.179992, 186.393392, 70.645392
21225600, 94.070016, 191.381216, 75.437616
21229200, 106.189992, 203.743592, 87.315192
21232800, 127.760004, 225.745004, 108.453804
21236400, 186.480000, 285.639400, 165.999400
21240000, 171.810000, 270.676000, 151.622800
21243600, 132.980004, 231.069404, 113.569404
21247200, 115.239996, 212.974596, 96.184196
21250800, 104.209992, 201.723992, 85.374792
21254400, 99.560016, 196.981016, 80.817816
21258000, 92.300004, 189.575804, 73.703004
21261600, 91.069992, 188.321192, 72.497592
21265200, 90.079992, 187.311392, 71.527392
21268800, 91.339992, 188.596592, 72.762192
21272400, 97.779996, 195.165396, 79.073396
21276000, 116.200008, 213.953808, 97.125008
21279600, 135.799992, 233.945792, 116.332992
21283200, 133.949988, 232.058788, 114.519988
21286800, 115.980012, 213.729412, 96.909412
21290400, 98.880012, 196.287412, 80.151412
21294000, 90.020016, 187.250216, 71.468616
21297600, 84.870000, 181.997200, 66.421600
21301200, 82.829988, 179.916388, 64.422388
21304800, 84.319992, 181.436192, 65.882592
21308400, 86.789988, 183.955588, 68.303188
21312000, 91.900008, 189.167808, 73.311008
21315600, 106.779996, 204.345396, 87.893396
21319200, 156.399984, 254.957784, 136.520984
21322800, 268.940016, 369.748616, 246.810216
21326400, 249.419988, 349.838188, 227.680588
21330000, 165.769992, 264.515192, 145.703592
21333600, 129.210012, 227.224012, 109.874812
21337200, 116.079984, 213.831384, 97.007384
21340800, 108.259992, 205.854992, 89.343792
21344400, 97.909992, 195.297992, 79.200792
21348000, 94.389984, 191.707584, 75.751184
21351600, 90.870012, 188.117212, 72.301612
21355200, 86.919984, 184.088184, 68.430584
21358800, 96.019992, 193.370192, 77.348592
21362400, 121.150008, 219.002808, 101.976008
21366000, 146.790000, 245.155600, 127.103200
21369600, 139.290012, 237.505612, 119.753212
21373200, 123.040008, 220.930608, 103.828208
21376800, 107.210016, 204.784016, 88.314816
21380400, 95.960016, 193.309016, 77.289816
21384000, 92.090016, 189.361616, 73.497216
21387600, 90.529992, 187.770392, 71.968392
21391200, 89.470008, 186.689208, 70.929608
21394800, 92.610000, 189.892000, 74.006800
21398400, 96.969996, 194.339196, 78.279596
21402000, 111.300012, 208.955812, 92.323012
21405600, 140.960016, 239.209016, 121.389816
21409200, 209.580012, 309.201412, 188.637412
21412800, 149.860008, 248.287008, 130.111808
21416400, 126.770004, 224.735204, 107.483604
21420000, 109.680012, 207.303412, 90.735412
21423600, 100.640016, 198.082616, 81.876216
21427200, 101.270016, 198.725216, 82.493616
21430800, 94.600008, 191.921808, 75.957008
21434400, 90.000000, 187.229800, 71.449000
21438000, 87.109992, 184.281992, 68.616792
21441600, 79.369992, 176.387192, 61.031592
21445200, 82.410012, 179.488012, 64.010812
21448800, 96.199992, 193.553792, 77.524992
21452400, 113.000004, 210.689804, 93.989004
21456000, 119.040012, 216.850612, 99.908212
21459600, 97.679988, 195.063388, 78.975388
21463200, 90.000000, 187.229800, 71.449000
21466800, 68.670000, 165.473200, 50.545600
21470400, 63.950004, 160.658804, 45.920004
21474000, 45.810000, 142.156000, 28.142800
21477600, 59.640012, 156.262612, 41.696212
21481200, 45.830016, 142.176416, 28.162416
21484800, 55.000008, 151.529808, 37.149008
21488400, 85.370004, 182.507204, 66.911604
21492000, 87.660000, 184.843000, 69.155800
21495600, 106.329996, 203.886396, 87.452396
21499200, 105.810012, 203.356012, 86.942812
21502800, 95.000004, 192.329804, 76.349004
21506400, 85.039992, 182.170592, 66.588192
21510000, 79.539984, 176.560584, 61.198184
21513600, 69.040008, 165.850608, 50.908208
21517200, 60.980004, 157.629404, 43.009404
21520800, 50.979996, 147.429396, 33.209396
21524400, 49.140000, 145.552600, 31.406200
21528000, 58.280004, 154.875404, 40.363404
21531600, 69.999984, 166.829784, 51.848984
21535200, 91.230012, 188.484412, 72.654412
21538800, 117.339984, 215.116584, 98.242184
21542400, 119.430000, 217.248400, 100.290400
21546000, 105.030000, 202.560400, 86.178400
21549600, 100.599984, 198.041784, 81.836984
21553200, 98.100000, 195.491800, 79.387000
21556800, 75.530016, 172.470416, 57.268416
21560400, 72.889992, 169.777592, 54.681192
21564000, 32.000000, 128.069800, 14.609000
21567600, 50.550012, 146.990812, 32.788012
21571200, 76.070016, 173.021216, 57.797616
21574800, 89.899992, 187.127792, 71.350992
21578400, 96.680016, 194.043416, 77.995416
21582000, 113.870016, 211.577216, 94.841616
21585600, 123.170004, 221.063204, 103.955604
21589200, 100.609992, 198.051992, 81.846792
21592800, 95.720004, 193.064204, 77.054604
21596400, 92.980008, 190.269408, 74.369408
21600000, 99.630000, 197.052400, 80.886400
21603600, 93.920004, 191.228204, 75.290604
21607200, 83.109996, 180.201996, 64.696796
21610800, 73.109988, 170.001988, 54.896788
21614400, 70.440012, 167.278612, 52.280212
21618000, 73.490004, 170.389604, 55.269204
21621600, 79.700004, 176.723804, 61.355004
