#1 
double data(9504,6) 
#Time [s], Belpex electricity price [Euro/J], Dynamic consumer price [Euro/J], Dynamic consumer price daily average [Euro/J], Dynamic consumer price weekly average [Euro/J], Dynamic consumer price yearly median [Euro/J]
2.96892e+07,7.0725e-08,1.179472e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96928e+07,7.632222e-08,1.235444e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96964e+07,8.334444e-08,1.305667e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.97e+07,8.033333e-08,1.275556e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.97036e+07,6.611389e-08,1.133361e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.97072e+07,6.846389e-08,1.156861e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.97108e+07,6.231667e-08,1.095389e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.97144e+07,6.388889e-08,1.111111e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.9718e+07,5.794722e-08,1.051694e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.97216e+07,6.141944e-08,1.086417e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97252e+07,5.931389e-08,1.065361e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97288e+07,5.778611e-08,1.050083e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97324e+07,5.738889e-08,1.046111e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.9736e+07,5.6e-08,1.032222e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97396e+07,5.741667e-08,1.046389e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97432e+07,6.113056e-08,1.083528e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97468e+07,6.775e-08,1.149722e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97504e+07,7.520278e-08,1.22425e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.9754e+07,8.178611e-08,1.290083e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97576e+07,8.042778e-08,1.2765e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97612e+07,7.973889e-08,1.269611e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97648e+07,7.922778e-08,1.2645e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97684e+07,6.919444e-08,1.164167e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.9772e+07,6.683611e-08,1.140583e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97756e+07,6.863056e-08,1.158528e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97792e+07,7.325833e-08,1.204806e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97828e+07,7.821944e-08,1.254417e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97864e+07,7.474444e-08,1.219667e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.979e+07,6.956389e-08,1.167861e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97936e+07,6.539722e-08,1.126194e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.97972e+07,6.018889e-08,1.074111e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.98008e+07,5.541944e-08,1.026417e-07,1.141421e-07,1.228069e-07,6.944444e-08
2.98044e+07,5.003611e-08,9.725833e-08,1.141421e-07,1.228069e-07,6.944444e-08
2.9808e+07,4.902778e-08,9.625e-08,1.078608e-07,1.228069e-07,6.944444e-08
2.98116e+07,5.290833e-08,1.001306e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98152e+07,4.646111e-08,9.368333e-08,1.078608e-07,1.228069e-07,6.944444e-08
2.98188e+07,4.376667e-08,9.098889e-08,1.078608e-07,1.228069e-07,6.944444e-08
2.98224e+07,4.300833e-08,9.023056e-08,1.078608e-07,1.228069e-07,6.944444e-08
2.9826e+07,4.373333e-08,9.095556e-08,1.078608e-07,1.228069e-07,6.944444e-08
2.98296e+07,4.496389e-08,9.218611e-08,1.078608e-07,1.228069e-07,6.944444e-08
2.98332e+07,4.748889e-08,9.471111e-08,1.078608e-07,1.228069e-07,6.944444e-08
2.98368e+07,4.93e-08,9.652222e-08,1.078608e-07,1.228069e-07,6.944444e-08
2.98404e+07,5.841667e-08,1.056389e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.9844e+07,6.673611e-08,1.139583e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98476e+07,7.095833e-08,1.181806e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98512e+07,7.053611e-08,1.177583e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98548e+07,7.482222e-08,1.220444e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98584e+07,7.542222e-08,1.226444e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.9862e+07,6.395556e-08,1.111778e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98656e+07,7.036944e-08,1.175917e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98692e+07,7.833333e-08,1.255556e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98728e+07,7.921111e-08,1.264333e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98764e+07,6.573889e-08,1.129611e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.988e+07,7.142778e-08,1.1865e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98836e+07,6.363889e-08,1.108611e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98872e+07,6.641111e-08,1.136333e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98908e+07,5.868889e-08,1.059111e-07,1.078608e-07,1.228069e-07,6.944444e-08
2.98944e+07,5.666389e-08,1.038861e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.9898e+07,5.196667e-08,9.918889e-08,1.209326e-07,1.228069e-07,6.944444e-08
2.99016e+07,4.902778e-08,9.625e-08,1.209326e-07,1.228069e-07,6.944444e-08
2.99052e+07,4.785278e-08,9.5075e-08,1.209326e-07,1.228069e-07,6.944444e-08
2.99088e+07,4.879167e-08,9.601389e-08,1.209326e-07,1.228069e-07,6.944444e-08
2.99124e+07,5.231667e-08,9.953889e-08,1.209326e-07,1.228069e-07,6.944444e-08
2.9916e+07,7.477778e-08,1.22e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99196e+07,8.241389e-08,1.296361e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99232e+07,7.905278e-08,1.26275e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99268e+07,8.333333e-08,1.305556e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99304e+07,8.750833e-08,1.347306e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.9934e+07,8.589722e-08,1.331194e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99376e+07,8.498333e-08,1.322056e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99412e+07,8.621111e-08,1.334333e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99448e+07,8.741944e-08,1.346417e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99484e+07,8.5125e-08,1.323472e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.9952e+07,9.1575e-08,1.387972e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99556e+07,9.825833e-08,1.454806e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99592e+07,7.900556e-08,1.262278e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99628e+07,7.120556e-08,1.184278e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99664e+07,7.8475e-08,1.256972e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.997e+07,7.234444e-08,1.195667e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99736e+07,7.146944e-08,1.186917e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99772e+07,6.3375e-08,1.105972e-07,1.209326e-07,1.228069e-07,6.944444e-08
2.99808e+07,6.625556e-08,1.134778e-07,1.316081e-07,1.228069e-07,6.944444e-08
2.99844e+07,6.073611e-08,1.079583e-07,1.316081e-07,1.228069e-07,6.944444e-08
2.9988e+07,5.750556e-08,1.047278e-07,1.316081e-07,1.228069e-07,6.944444e-08
2.99916e+07,5.3e-08,1.002222e-07,1.316081e-07,1.228069e-07,6.944444e-08
2.99952e+07,5.470278e-08,1.01925e-07,1.316081e-07,1.228069e-07,6.944444e-08
2.99988e+07,6.247778e-08,1.097e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00024e+07,7.001111e-08,1.172333e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.0006e+07,7.777778e-08,1.25e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00096e+07,9.116667e-08,1.383889e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00132e+07,1.009444e-07,1.481667e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00168e+07,1.007222e-07,1.479444e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00204e+07,9.888611e-08,1.461083e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.0024e+07,9.391111e-08,1.411333e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00276e+07,9.424444e-08,1.414667e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00312e+07,9.599444e-08,1.432167e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00348e+07,1.008056e-07,1.480278e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00384e+07,1.046944e-07,1.519167e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.0042e+07,1.111111e-07,1.583333e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00456e+07,1.093056e-07,1.565278e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00492e+07,9.985556e-08,1.470778e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00528e+07,9.385833e-08,1.410806e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00564e+07,8.144167e-08,1.286639e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.006e+07,7.51e-08,1.223222e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00636e+07,7.075278e-08,1.17975e-07,1.316081e-07,1.228069e-07,6.944444e-08
3.00672e+07,7.1325e-08,1.185472e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.00708e+07,6.723056e-08,1.144528e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.00744e+07,6.8625e-08,1.158472e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.0078e+07,6.611667e-08,1.133389e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.00816e+07,6.350556e-08,1.107278e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.00852e+07,7.126389e-08,1.184861e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.00888e+07,8.252778e-08,1.2975e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.00924e+07,8.666667e-08,1.338889e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.0096e+07,8e-08,1.272222e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.00996e+07,8.197222e-08,1.291944e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01032e+07,8.425833e-08,1.314806e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01068e+07,7.797222e-08,1.251944e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01104e+07,8.144167e-08,1.286639e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.0114e+07,8.720278e-08,1.34425e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01176e+07,9.358333e-08,1.408056e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01212e+07,9.72e-08,1.444222e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01248e+07,9.722222e-08,1.444444e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01284e+07,1.116667e-07,1.588889e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.0132e+07,8.772222e-08,1.349444e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01356e+07,8.118056e-08,1.284028e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01392e+07,7.981111e-08,1.270333e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01428e+07,8.223889e-08,1.294611e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01464e+07,7.905556e-08,1.262778e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.015e+07,7.396111e-08,1.211833e-07,1.286285e-07,1.228069e-07,6.944444e-08
3.01536e+07,7.378056e-08,1.210028e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01572e+07,6.973056e-08,1.169528e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01608e+07,6.535556e-08,1.125778e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01644e+07,6.746667e-08,1.146889e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.0168e+07,6.993889e-08,1.171611e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01716e+07,7.4025e-08,1.212472e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01752e+07,8.333333e-08,1.305556e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01788e+07,9.771389e-08,1.449361e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01824e+07,1.142e-07,1.614222e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.0186e+07,1.157778e-07,1.63e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01896e+07,1.135556e-07,1.607778e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01932e+07,1.118611e-07,1.590833e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.01968e+07,1.083222e-07,1.555444e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02004e+07,1.081111e-07,1.553333e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.0204e+07,1.097889e-07,1.570111e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02076e+07,1.110333e-07,1.582556e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02112e+07,1.156194e-07,1.628417e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02148e+07,1.180556e-07,1.652778e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02184e+07,1.159028e-07,1.63125e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.0222e+07,1.123806e-07,1.596028e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02256e+07,1.009944e-07,1.482167e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02292e+07,8.694444e-08,1.341667e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02328e+07,7.853889e-08,1.257611e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.02364e+07,7.397222e-08,1.211944e-07,1.429057e-07,1.228069e-07,6.944444e-08
3.024e+07,8.035e-08,1.275722e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02436e+07,7.461944e-08,1.218417e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02472e+07,7.138611e-08,1.186083e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02508e+07,6.855556e-08,1.157778e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02544e+07,6.944444e-08,1.166667e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.0258e+07,7.5025e-08,1.222472e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02616e+07,8.439167e-08,1.316139e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02652e+07,1.086111e-07,1.558333e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02688e+07,1.122e-07,1.594222e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02724e+07,1.122e-07,1.594222e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.0276e+07,1.108194e-07,1.580417e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02796e+07,1.090167e-07,1.562389e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02832e+07,1.044806e-07,1.517028e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02868e+07,9.769722e-08,1.449194e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02904e+07,1.004194e-07,1.476417e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.0294e+07,1.089167e-07,1.561389e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.02976e+07,1.062e-07,1.534222e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.03012e+07,1.103611e-07,1.575833e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.03048e+07,1.095611e-07,1.567833e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.03084e+07,1.083611e-07,1.555833e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.0312e+07,9.499444e-08,1.422167e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.03156e+07,8.3425e-08,1.306472e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.03192e+07,8.263611e-08,1.298583e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.03228e+07,7.777778e-08,1.25e-07,1.414493e-07,1.47042e-07,6.944444e-08
3.03264e+07,8.614444e-08,1.333667e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.033e+07,7.705833e-08,1.242806e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03336e+07,7.655556e-08,1.237778e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03372e+07,7.496389e-08,1.221861e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03408e+07,7.083889e-08,1.180611e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03444e+07,7.023889e-08,1.174611e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.0348e+07,7.727778e-08,1.245e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03516e+07,8.33e-08,1.305222e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03552e+07,8.696667e-08,1.341889e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03588e+07,9.313333e-08,1.403556e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03624e+07,9.002778e-08,1.3725e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.0366e+07,8.803889e-08,1.352611e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03696e+07,9.177222e-08,1.389944e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03732e+07,8.303611e-08,1.302583e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03768e+07,7.966667e-08,1.268889e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03804e+07,8.155278e-08,1.28775e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.0384e+07,8.639167e-08,1.336139e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03876e+07,9.236944e-08,1.395917e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03912e+07,1.092222e-07,1.564444e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03948e+07,1.008278e-07,1.4805e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.03984e+07,9.089444e-08,1.381167e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.0402e+07,8.081944e-08,1.280417e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.04056e+07,7.966667e-08,1.268889e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.04092e+07,7.809167e-08,1.253139e-07,1.317579e-07,1.47042e-07,6.944444e-08
3.04128e+07,8.691389e-08,1.341361e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04164e+07,9.366667e-08,1.408889e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.042e+07,6.446667e-08,1.116889e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04236e+07,5.822222e-08,1.054444e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04272e+07,5.454167e-08,1.017639e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04308e+07,8.166667e-08,1.288889e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04344e+07,5.547222e-08,1.026944e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.0438e+07,6.652778e-08,1.1375e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04416e+07,7.045e-08,1.176722e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04452e+07,7.905833e-08,1.262806e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04488e+07,8.339444e-08,1.306167e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04524e+07,7.845278e-08,1.25675e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.0456e+07,1.135278e-07,1.6075e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04596e+07,8.816944e-08,1.353917e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04632e+07,8.611111e-08,1.333333e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04668e+07,8.773611e-08,1.349583e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04704e+07,8.729722e-08,1.345194e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.0474e+07,1.012167e-07,1.484389e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04776e+07,1.026417e-07,1.498639e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04812e+07,9.826667e-08,1.454889e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04848e+07,9.975833e-08,1.469806e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04884e+07,9.384167e-08,1.410639e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.0492e+07,9.111111e-08,1.383333e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04956e+07,7.995278e-08,1.27175e-07,1.306582e-07,1.47042e-07,6.944444e-08
3.04992e+07,9.043056e-08,1.376528e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05028e+07,9.164722e-08,1.388694e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05064e+07,8.458333e-08,1.318056e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.051e+07,7.568889e-08,1.229111e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05136e+07,8.144444e-08,1.286667e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05172e+07,8.526667e-08,1.324889e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05208e+07,8.352778e-08,1.3075e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05244e+07,1.097417e-07,1.569639e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.0528e+07,1.196139e-07,1.668361e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05316e+07,1.119667e-07,1.591889e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05352e+07,1.003389e-07,1.475611e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05388e+07,8.7325e-08,1.345472e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05424e+07,6.813611e-08,1.153583e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.0546e+07,9.3125e-08,1.403472e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05496e+07,1.124778e-07,1.597e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05532e+07,1.191167e-07,1.663389e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05568e+07,1.222139e-07,1.694361e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05604e+07,1.278e-07,1.750222e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.0564e+07,1.294389e-07,1.766611e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05676e+07,1.212306e-07,1.684528e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05712e+07,1.177778e-07,1.65e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05748e+07,1.033972e-07,1.506194e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05784e+07,9.640278e-08,1.43625e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.0582e+07,8.830556e-08,1.355278e-07,1.480971e-07,1.47042e-07,6.944444e-08
3.05856e+07,7.916667e-08,1.263889e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.05892e+07,8.483333e-08,1.320556e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.05928e+07,8.333333e-08,1.305556e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.05964e+07,8.211111e-08,1.293333e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06e+07,8.089167e-08,1.281139e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06036e+07,8.957778e-08,1.368e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06072e+07,1.111056e-07,1.583278e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06108e+07,1.308389e-07,1.780611e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06144e+07,1.416722e-07,1.888944e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.0618e+07,1.426611e-07,1.898833e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06216e+07,1.401194e-07,1.873417e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06252e+07,1.333333e-07,1.805556e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06288e+07,1.268472e-07,1.740694e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06324e+07,1.277778e-07,1.75e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.0636e+07,1.322806e-07,1.795028e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06396e+07,1.403139e-07,1.875361e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06432e+07,1.49975e-07,1.971972e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06468e+07,1.722222e-07,2.194444e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06504e+07,1.666944e-07,2.139167e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.0654e+07,1.444444e-07,1.916667e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06576e+07,1.307194e-07,1.779417e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06612e+07,1.147583e-07,1.619806e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06648e+07,9.201111e-08,1.392333e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.06684e+07,8.888889e-08,1.361111e-07,1.674963e-07,1.47042e-07,6.944444e-08
3.0672e+07,1.041667e-07,1.513889e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.06756e+07,1.013306e-07,1.485528e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.06792e+07,9.762778e-08,1.4485e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.06828e+07,9.177778e-08,1.39e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.06864e+07,9.172778e-08,1.3895e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.069e+07,9.694444e-08,1.441667e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.06936e+07,1.127806e-07,1.600028e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.06972e+07,1.387778e-07,1.86e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.07008e+07,1.275639e-07,1.747861e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.07044e+07,1.265278e-07,1.7375e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.0708e+07,1.198056e-07,1.670278e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.07116e+07,9.465556e-08,1.418778e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.07152e+07,7.860556e-08,1.258278e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.07188e+07,8.477778e-08,1.32e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.07224e+07,1.280444e-07,1.752667e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.0726e+07,1.346417e-07,1.818639e-07,1.575251e-07,1.47042e-07,6.944444e-08
3.07296e+07,1.404167e-07,1.876389e-07,1.575251e-07,1.47042e-07,6.944444e-08
