#1 
double data(8760,5) 
#Time [s], Emission intensity [kgCO2eq/J], Emission intensity daily average [kgCO2eq/J], Emission intensity weekly average [kgCO2eq/J], Emission intensity yearly median [kgCO2eq/J]
2.45988e+07,1.490478e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.46024e+07,1.43544e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.4606e+07,1.502962e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.46096e+07,1.52222e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.46132e+07,1.463158e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.46168e+07,1.418761e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.46204e+07,1.284032e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.4624e+07,1.244791e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46276e+07,1.376972e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46312e+07,1.365718e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46348e+07,1.376792e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46384e+07,1.365982e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.4642e+07,1.519987e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46456e+07,1.637581e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46492e+07,1.666723e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46528e+07,1.624858e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46564e+07,1.541721e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.466e+07,1.47637e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46636e+07,1.502906e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46672e+07,1.500943e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46708e+07,1.405344e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46744e+07,1.342074e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.4678e+07,1.28458e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46816e+07,1.454459e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46852e+07,1.579968e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46888e+07,1.685344e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46924e+07,1.670405e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.4696e+07,1.573153e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.46996e+07,1.500997e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.47032e+07,1.490406e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.47068e+07,1.440967e-08,1.484543e-08,1.474209e-08,1.304167e-08
2.47104e+07,1.481191e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.4714e+07,1.464925e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47176e+07,1.473395e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47212e+07,1.452414e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47248e+07,1.534737e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47284e+07,1.648998e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.4732e+07,1.637499e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47356e+07,1.645912e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47392e+07,1.655314e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47428e+07,1.678506e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47464e+07,1.659305e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.475e+07,1.602247e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47536e+07,1.60211e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47572e+07,1.509037e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47608e+07,1.332974e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47644e+07,1.38599e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.4768e+07,1.445673e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47716e+07,1.570108e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47752e+07,1.570721e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47788e+07,1.528489e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47824e+07,1.253258e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.4786e+07,1.256503e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47896e+07,1.279902e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47932e+07,1.137004e-08,1.491926e-08,1.474209e-08,1.304167e-08
2.47968e+07,1.164163e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48004e+07,1.039545e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.4804e+07,9.821168e-09,1.439741e-08,1.285486e-08,1.304167e-08
2.48076e+07,1.032456e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48112e+07,1.022749e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48148e+07,1.190201e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48184e+07,1.441681e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.4822e+07,1.499918e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48256e+07,1.506742e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48292e+07,1.543116e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48328e+07,1.47463e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48364e+07,1.527503e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.484e+07,1.526092e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48436e+07,1.365803e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48472e+07,1.316575e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48508e+07,1.36609e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48544e+07,1.562135e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.4858e+07,1.683505e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48616e+07,1.722546e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48652e+07,1.76594e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48688e+07,1.672912e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48724e+07,1.689979e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.4876e+07,1.753212e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48796e+07,1.704163e-08,1.439741e-08,1.285486e-08,1.304167e-08
2.48832e+07,1.699303e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.48868e+07,1.782091e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.48904e+07,1.809704e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.4894e+07,1.749753e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.48976e+07,1.540313e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49012e+07,1.712101e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49048e+07,1.761677e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49084e+07,1.878481e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.4912e+07,1.846686e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49156e+07,1.647014e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49192e+07,1.491903e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49228e+07,1.386263e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49264e+07,1.425629e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.493e+07,1.397815e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49336e+07,1.241214e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49372e+07,1.313494e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49408e+07,1.563155e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49444e+07,1.700169e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.4948e+07,1.899679e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49516e+07,1.917063e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49552e+07,1.756408e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49588e+07,1.692566e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49624e+07,1.685984e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.4966e+07,1.465357e-08,1.640159e-08,1.285486e-08,1.304167e-08
2.49696e+07,1.386862e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.49732e+07,1.448385e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.49768e+07,1.374435e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.49804e+07,1.389108e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.4984e+07,1.30843e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.49876e+07,1.435339e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.49912e+07,1.534314e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.49948e+07,1.623029e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.49984e+07,1.686536e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.5002e+07,1.432466e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50056e+07,1.341227e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50092e+07,1.417396e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50128e+07,1.428136e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50164e+07,1.224483e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.502e+07,1.231047e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50236e+07,1.309334e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50272e+07,1.414038e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50308e+07,1.524902e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50344e+07,1.593484e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.5038e+07,1.58382e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50416e+07,1.548869e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50452e+07,1.369656e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50488e+07,1.3174e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.50524e+07,1.240137e-08,1.423451e-08,1.285486e-08,1.304167e-08
2.5056e+07,1.190015e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50596e+07,1.174373e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50632e+07,1.223807e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50668e+07,1.09811e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50704e+07,1.128911e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.5074e+07,1.319368e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50776e+07,1.3538e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50812e+07,1.418053e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50848e+07,1.41116e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50884e+07,1.352175e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.5092e+07,1.334674e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50956e+07,1.327647e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.50992e+07,1.278012e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51028e+07,1.222556e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51064e+07,1.089769e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.511e+07,1.140833e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51136e+07,1.354304e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51172e+07,1.396931e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51208e+07,1.211469e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51244e+07,1.160295e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.5128e+07,1.293019e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51316e+07,1.176257e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51352e+07,1.143219e-08,1.241108e-08,1.285486e-08,1.304167e-08
2.51388e+07,9.878478e-09,1.241108e-08,1.285486e-08,1.304167e-08
2.51424e+07,9.960069e-09,1.1586e-08,1.285486e-08,1.304167e-08
2.5146e+07,9.557802e-09,1.1586e-08,1.285486e-08,1.304167e-08
2.51496e+07,1.014116e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51532e+07,1.013328e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51568e+07,9.735167e-09,1.1586e-08,1.285486e-08,1.304167e-08
2.51604e+07,1.120969e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.5164e+07,1.163847e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51676e+07,1.230403e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51712e+07,1.333044e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51748e+07,1.332219e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51784e+07,1.320826e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.5182e+07,1.320733e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51856e+07,1.292116e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51892e+07,1.277412e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51928e+07,1.267283e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.51964e+07,1.172425e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.52e+07,1.236342e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.52036e+07,1.22807e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.52072e+07,1.198144e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.52108e+07,1.112487e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.52144e+07,1.225983e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.5218e+07,1.137872e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.52216e+07,1.046814e-08,1.1586e-08,1.285486e-08,1.304167e-08
2.52252e+07,8.366748e-09,1.1586e-08,1.285486e-08,1.304167e-08
2.52288e+07,7.481178e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.52324e+07,7.445696e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.5236e+07,7.778058e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.52396e+07,7.46096e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.52432e+07,7.761426e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.52468e+07,8.582812e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.52504e+07,1.052069e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.5254e+07,1.216749e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.52576e+07,1.250175e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.52612e+07,9.94707e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.52648e+07,9.602483e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.52684e+07,1.048969e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.5272e+07,1.173699e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.52756e+07,1.168705e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.52792e+07,9.766363e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.52828e+07,1.028623e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.52864e+07,1.071014e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.529e+07,1.065953e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.52936e+07,1.153714e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.52972e+07,1.021131e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.53008e+07,1.212729e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.53044e+07,1.488315e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.5308e+07,1.47681e-08,1.035715e-08,1.285486e-08,1.304167e-08
2.53116e+07,8.459043e-09,1.035715e-08,1.285486e-08,1.304167e-08
2.53152e+07,7.820621e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.53188e+07,8.428001e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.53224e+07,7.572032e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.5326e+07,8.498194e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.53296e+07,1.090521e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53332e+07,9.090146e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.53368e+07,9.793318e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.53404e+07,1.065556e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.5344e+07,1.112612e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53476e+07,9.621214e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.53512e+07,9.841359e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.53548e+07,1.063031e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53584e+07,9.790819e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.5362e+07,9.076167e-09,1.059629e-08,1.285486e-08,1.304167e-08
2.53656e+07,1.108133e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53692e+07,1.126483e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53728e+07,1.271673e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53764e+07,1.408001e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.538e+07,1.425369e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53836e+07,1.210338e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53872e+07,1.122692e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53908e+07,1.126875e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.53944e+07,1.224632e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.5398e+07,1.121997e-08,1.059629e-08,1.285486e-08,1.304167e-08
2.54016e+07,1.031451e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54052e+07,9.629103e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54088e+07,8.933047e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54124e+07,8.777259e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.5416e+07,8.864445e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54196e+07,9.712233e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54232e+07,1.084415e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54268e+07,1.149482e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54304e+07,1.14799e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.5434e+07,1.056729e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54376e+07,8.829088e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54412e+07,8.619304e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54448e+07,8.6424e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54484e+07,9.883908e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.5452e+07,9.640618e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54556e+07,9.593278e-09,1.196452e-08,1.342734e-08,1.304167e-08
2.54592e+07,1.139594e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54628e+07,1.33366e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54664e+07,1.514561e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.547e+07,1.730688e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54736e+07,1.826679e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54772e+07,1.761608e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54808e+07,1.884443e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.54844e+07,1.941068e-08,1.196452e-08,1.342734e-08,1.304167e-08
2.5488e+07,1.786455e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.54916e+07,1.779134e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.54952e+07,1.802503e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.54988e+07,1.813443e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55024e+07,1.822774e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.5506e+07,1.682144e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55096e+07,1.706736e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55132e+07,1.945151e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55168e+07,1.925057e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55204e+07,1.860176e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.5524e+07,1.809153e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55276e+07,1.644442e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55312e+07,1.281725e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55348e+07,1.225668e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55384e+07,1.538892e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.5542e+07,1.755646e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55456e+07,1.86487e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55492e+07,1.923522e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55528e+07,1.928968e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55564e+07,1.886679e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.556e+07,1.589172e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55636e+07,1.49999e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55672e+07,1.401834e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55708e+07,1.283327e-08,1.698228e-08,1.342734e-08,1.304167e-08
2.55744e+07,1.22951e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.5578e+07,1.194177e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.55816e+07,1.188393e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.55852e+07,1.216425e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.55888e+07,1.271195e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.55924e+07,1.397281e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.5596e+07,1.399015e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.55996e+07,1.375963e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56032e+07,1.53057e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56068e+07,1.609535e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56104e+07,1.395767e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.5614e+07,1.111205e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56176e+07,9.710175e-09,1.313004e-08,1.342734e-08,1.304167e-08
2.56212e+07,9.749856e-09,1.313004e-08,1.342734e-08,1.304167e-08
2.56248e+07,1.013896e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56284e+07,1.089769e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.5632e+07,1.507916e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56356e+07,1.58588e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56392e+07,1.475803e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56428e+07,1.357294e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56464e+07,1.369258e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.565e+07,1.341911e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56536e+07,1.545893e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56572e+07,1.359427e-08,1.313004e-08,1.342734e-08,1.304167e-08
2.56608e+07,1.139632e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.56644e+07,1.109355e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.5668e+07,1.174964e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.56716e+07,1.169117e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.56752e+07,1.214803e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.56788e+07,1.389552e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.56824e+07,1.512523e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.5686e+07,1.508342e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.56896e+07,1.451961e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.56932e+07,1.432919e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.56968e+07,1.400702e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57004e+07,1.368091e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.5704e+07,1.249278e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57076e+07,1.207885e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57112e+07,1.310961e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57148e+07,1.388315e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57184e+07,1.424094e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.5722e+07,1.433644e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57256e+07,1.497993e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57292e+07,1.433878e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57328e+07,1.228738e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57364e+07,1.187955e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.574e+07,1.340968e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57436e+07,1.485853e-08,1.335897e-08,1.342734e-08,1.304167e-08
2.57472e+07,1.571751e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57508e+07,1.401402e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57544e+07,1.391555e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.5758e+07,1.411143e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57616e+07,1.361056e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57652e+07,1.404573e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57688e+07,1.372751e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57724e+07,1.517233e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.5776e+07,1.399278e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57796e+07,1.18427e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57832e+07,1.091224e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57868e+07,1.062378e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.57904e+07,1.036785e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.5794e+07,9.547112e-09,1.267355e-08,1.342734e-08,1.304167e-08
2.57976e+07,9.574143e-09,1.267355e-08,1.342734e-08,1.304167e-08
2.58012e+07,1.061259e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.58048e+07,1.196182e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.58084e+07,1.260896e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.5812e+07,1.314877e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.58156e+07,1.293791e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.58192e+07,1.297855e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.58228e+07,1.42441e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.58264e+07,1.387143e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.583e+07,1.062587e-08,1.267355e-08,1.342734e-08,1.304167e-08
2.58336e+07,1.091022e-08,1.303125e-08,1.342734e-08,1.304167e-08
2.58372e+07,1.084634e-08,1.303125e-08,1.342734e-08,1.304167e-08
2.58408e+07,1.07918e-08,1.303125e-08,1.342734e-08,1.304167e-08
2.58444e+07,1.085933e-08,1.303125e-08,1.342734e-08,1.304167e-08
